GEO_ID_origin,NAME_origin,GEO_ID_dest,NAME_dest,distance_miles
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US1899999999,"Remainder of Indiana, Indiana",90.92
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US1999999999,"Remainder of Iowa, Iowa",550.94
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US2099999999,"Remainder of Kansas, Kansas",698.0
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US2199999999,"Remainder of Kentucky, Kentucky",215.53
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US2299999999,"Remainder of Louisiana, Louisiana",679.78
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US2399999999,"Remainder of Maine, Maine",751.65
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US2499999999,"Remainder of Maryland, Maryland",447.81
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US2599999999,"Remainder of Massachusetts, Massachusetts",594.95
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US2699999999,"Remainder of Michigan, Michigan",461.38
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US2799999999,"Remainder of Minnesota, Minnesota",528.72
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US2899999999,"Remainder of Mississippi, Mississippi",609.46
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US2999999999,"Remainder of Missouri, Missouri",560.47
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US3099999999,"Remainder of Montana, Montana",1342.85
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US3199999999,"Remainder of Nebraska, Nebraska",715.71
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US3299999999,"Remainder of Nevada, Nevada",1842.42
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US3399999999,"Remainder of New Hampshire, New Hampshire",670.02
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US3599999999,"Remainder of New Mexico, New Mexico",1205.59
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US3699999999,"Remainder of New York, New York",368.33
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US3799999999,"Remainder of North Carolina, North Carolina",415.97
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US3899999999,"Remainder of North Dakota, North Dakota",932.42
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US3999999999,"Remainder of Ohio, Ohio",90.67
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US4099999999,"Remainder of Oklahoma, Oklahoma",661.02
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US4199999999,"Remainder of Oregon, Oregon",1751.92
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US4299999999,"Remainder of Pennsylvania, Pennsylvania",259.24
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US4599999999,"Remainder of South Carolina, South Carolina",359.26
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US4699999999,"Remainder of South Dakota, South Dakota",744.01
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US4799999999,"Remainder of Tennessee, Tennessee",318.11
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US4899999999,"Remainder of Texas, Texas",1099.73
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US4999999999,"Remainder of Utah, Utah",1458.13
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US5099999999,"Remainder of Vermont, Vermont",651.81
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US5199999999,"Remainder of Virginia, Virginia",242.05
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US5399999999,"Remainder of Washington, Washington",2051.7
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US5499999999,"Remainder of West Virginia, West Virginia",203.8
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US5599999999,"Remainder of Wisconsin, Wisconsin",428.87
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US5699999999,"Remainder of Wyoming, Wyoming",1427.56
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US5199940060,"Richmond, VA CFS Area; Virginia",345.1
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US3646400000,"Rochester-Batavia-Seneca Falls, NY CFS Area; New York",392.9
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US0647200000,"Sacramento-Roseville, CA CFS Area; California",2020.36
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US4948200000,"Salt Lake City-Provo-Orem, UT CFS Area; Utah",1511.16
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US4848400000,"San Antonio-New Braunfels-Pearsall, TX CFS Area; Texas",1121.13
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US0699941740,"San Diego-Chula Vista-Carlsbad, CA CFS Area; California",1897.77
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US0648800000,"San Jose-San Francisco-Oakland, CA CFS Area; California",2101.92
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US1349600000,"Savannah-Hinesville-Statesboro, GA CFS Area; Georgia",547.85
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US5350000000,"Seattle-Tacoma, WA CFS Area; Washington",2001.55
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US1747600000,"St. Louis-St. Charles-Farmington, MO-IL CFS Area (part); Illinois",323.08
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US2947600000,"St. Louis-St. Charles-Farmington, MO-IL CFS Area (part); Missouri",416.18
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US1299945300,"Tampa-St. Petersburg-Clearwater, FL CFS Area; Florida",761.85
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US3953400000,"Toledo-Findlay-Tiffin, OH CFS Area; Ohio",100.42
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US0453600000,"Tucson-Nogales, AZ CFS Area; Arizona",1659.16
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US4053800000,"Tulsa-Muskogee-Bartlesville, OK CFS Area; Oklahoma",706.45
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US1599946520,"Urban Honolulu, HI CFS Area; Hawaii",4494.41
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US5154500000,"Virginia Beach-Norfolk, VA-NC CFS Area (part); Virginia",422.45
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US1154847900,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (part); District of Columbia",347.8
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US2454847900,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (part); Maryland",378.7
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US5154847900,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (part); Virginia",331.71
E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",E330000US2055600000,"Wichita-Winfield, KS CFS Area; Kansas",741.08
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3610400000,"Albany-Schenectady, NY CFS Area; New York",1650.68
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4299910900,"Allentown-Bethlehem-Easton, PA-NJ CFS Area (part); Pennsylvania",1492.15
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1312200000,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CFS Area (part); Georgia",834.91
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4899912420,"Austin-Round Rock-Georgetown, TX CFS Area; Texas",124.7
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2454812580,"Baltimore-Columbia-Towson, MD CFS Area; Maryland",1396.68
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2299912940,"Baton Rouge, LA CFS Area; Louisiana",402.66
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4899913140,"Beaumont-Port Arthur, TX CFS Area; Texas",231.29
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US0114200000,"Birmingham-Hoover-Talladega, AL CFS Area; Alabama",736.02
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2514800000,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (part); Massachusetts",1752.04
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3314800000,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (part); New Hampshire",1752.37
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4414800000,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (part); Rhode Island",1696.31
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3616000000,"Buffalo-Cheektowaga-Olean, NY CFS Area; New York",1432.78
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4599916700,"Charleston-North Charleston, SC CFS Area; South Carolina",1041.46
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3717200000,"Charlotte-Concord, NC-SC CFS Area (part); North Carolina",1053.2
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1717600000,"Chicago-Naperville, IL-IN-WI CFS Area (part); Illinois",1008.97
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1817600000,"Chicago-Naperville, IL-IN-WI CFS Area (part); Indiana",1050.86
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2117800000,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (part); Kentucky",1011.36
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3917800000,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (part); Ohio",1055.55
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3918400000,"Cleveland-Akron-Canton, OH CFS Area; Ohio",1294.92
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3919800000,"Columbus-Marion-Zanesville, OH CFS Area; Ohio",1104.16
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4820600000,"Dallas-Fort Worth, TX-OK CFS Area (part); Texas",381.28
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3921200000,"Dayton-Springfield-Kettering, OH CFS Area; Ohio",1119.29
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US0821600000,"Denver-Aurora, CO CFS Area; Colorado",910.35
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1921800000,"Des Moines-Ames-West Des Moines, IA CFS Area; Iowa",927.69
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2622000000,"Detroit-Warren-Ann Arbor, MI CFS Area; Michigan",1244.03
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4823800000,"El Paso-Las Cruces, TX-NM CFS Area (part); Texas",554.03
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1825800000,"Fort Wayne-Huntington-Auburn, IN CFS Area; Indiana",1151.88
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US0626000000,"Fresno-Madera-Hanford, CA CFS Area; California",1441.24
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2626600000,"Grand Rapids-Kentwood-Muskegon, MI CFS Area; Michigan",1193.13
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3726800000,"Greensboro--Winston-Salem--High Point, NC CFS Area; North Carolina",1162.37
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4527300000,"Greenville-Spartanburg-Anderson, SC CFS Area; South Carolina",970.19
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US0927825540,"Hartford-East Hartford-Middletown, CT CFS Area; Connecticut",1655.12
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4828800000,"Houston-The Woodlands, TX CFS Area; Texas",121.06
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1829400000,"Indianapolis-Carmel-Muncie, IN CFS Area; Indiana",1033.49
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1230000000,"Jacksonville-St. Marys-Palatka, FL-GA CFS Area (part); Florida",947.84
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2031200000,"Kansas City-Overland Park-Kansas City, MO-KS CFS Area (part); Kansas",812.7
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2931200000,"Kansas City-Overland Park-Kansas City, MO-KS CFS Area (part); Missouri",755.78
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4731500000,"Knoxville-Morristown-Sevierville, TN CFS Area; Tennessee",908.11
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2232400000,"Lake Charles-Jennings, LA CFS Area; Louisiana",261.9
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4899929700,"Laredo, TX CFS Area; Texas",147.0
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3233200000,"Las Vegas-Henderson, NV CFS Area; Nevada",1191.62
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US0634800000,"Los Angeles-Long Beach, CA CFS Area; California",1375.09
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2135000000,"Louisville/Jefferson County-Elizabethtown-Bardstown, KY-IN CFS Area (part); Kentucky",941.16
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4736800000,"Memphis-Forrest City, TN-MS-AR CFS Area (part); Tennessee",640.78
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1237000000,"Miami-Port St. Lucie-Fort Lauderdale, FL CFS Area; Florida",1021.7
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US5537600000,"Milwaukee-Racine-Waukesha, WI CFS Area; Wisconsin",1109.97
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2737800000,"Minneapolis-St. Paul, MN-WI CFS Area (part); Minnesota",1243.68
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US0138000000,"Mobile-Daphne-Fairhope, AL CFS Area; Alabama",556.63
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4740000000,"Nashville-Davidson--Murfreesboro, TN CFS Area; Tennessee",815.67
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2240600000,"New Orleans-Metairie-Hammond, LA-MS CFS Area (part); Louisiana",431.02
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US0940800000,"New York-Newark, NY-NJ-CT-PA CFS Area (part); Connecticut",1635.02
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3440800000,"New York-Newark, NY-NJ-CT-PA CFS Area (part); New Jersey",1545.66
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3640800000,"New York-Newark, NY-NJ-CT-PA CFS Area (part); New York",1592.12
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4041600000,"Oklahoma City-Shawnee, OK CFS Area; Oklahoma",516.15
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3142000000,"Omaha-Council Bluffs-Fremont, NE-IA CFS Area (part); Nebraska",884.76
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1242200000,"Orlando-Lakeland-Deltona, FL CFS Area; Florida",960.36
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1042800000,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (part); Delaware",1451.29
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3442800000,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (part); New Jersey",1490.77
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4242800000,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (part); Pennsylvania",1488.95
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US0442900000,"Phoenix-Mesa, AZ CFS Area; Arizona",917.83
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4243000000,"Pittsburgh-New Castle-Weirton, PA-OH-WV CFS Area (part); Pennsylvania",1280.6
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4144000000,"Portland-Vancouver-Salem, OR-WA CFS Area (part); Oregon",1814.37
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US5344000000,"Portland-Vancouver-Salem, OR-WA CFS Area (part); Washington",1872.4
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3745000000,"Raleigh-Durham-Cary, NC CFS Area; North Carolina",1161.13
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US0199999999,"Remainder of Alabama, Alabama",748.84
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US0299999999,"Remainder of Alaska, Alaska",2532.87
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US0499999999,"Remainder of Arizona, Arizona",1057.71
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US0599999999,"Remainder of Arkansas, Arkansas",604.41
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US0699999999,"Remainder of California, California",1559.09
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US0899999999,"Remainder of Colorado, Colorado",868.79
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US0999999999,"Remainder of Connecticut, Connecticut",1675.63
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1099999999,"Remainder of Delaware, Delaware",1439.59
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1299999999,"Remainder of Florida, Florida",772.77
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1399999999,"Remainder of Georgia, Georgia",934.98
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1599999999,"Remainder of Hawaii, Hawaii",3761.26
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1699999999,"Remainder of Idaho, Idaho",1377.14
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1799999999,"Remainder of Illinois, Illinois",910.14
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1899999999,"Remainder of Indiana, Indiana",1016.25
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1999999999,"Remainder of Iowa, Iowa",890.02
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2099999999,"Remainder of Kansas, Kansas",675.43
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2199999999,"Remainder of Kentucky, Kentucky",909.46
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2299999999,"Remainder of Louisiana, Louisiana",424.77
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2399999999,"Remainder of Maine, Maine",1845.5
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2499999999,"Remainder of Maryland, Maryland",1428.57
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2599999999,"Remainder of Massachusetts, Massachusetts",1677.09
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2699999999,"Remainder of Michigan, Michigan",1309.83
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2799999999,"Remainder of Minnesota, Minnesota",1108.39
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2899999999,"Remainder of Mississippi, Mississippi",540.71
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2999999999,"Remainder of Missouri, Missouri",732.36
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3099999999,"Remainder of Montana, Montana",1414.47
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3199999999,"Remainder of Nebraska, Nebraska",953.08
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3299999999,"Remainder of Nevada, Nevada",1448.84
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3399999999,"Remainder of New Hampshire, New Hampshire",1766.35
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3599999999,"Remainder of New Mexico, New Mexico",613.5
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3699999999,"Remainder of New York, New York",1469.01
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3799999999,"Remainder of North Carolina, North Carolina",1143.86
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3899999999,"Remainder of North Dakota, North Dakota",1400.02
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3999999999,"Remainder of Ohio, Ohio",1137.9
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4099999999,"Remainder of Oklahoma, Oklahoma",554.05
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4199999999,"Remainder of Oregon, Oregon",1635.73
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4299999999,"Remainder of Pennsylvania, Pennsylvania",1360.93
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4599999999,"Remainder of South Carolina, South Carolina",1034.97
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4699999999,"Remainder of South Dakota, South Dakota",1074.09
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4799999999,"Remainder of Tennessee, Tennessee",844.91
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4899999999,"Remainder of Texas, Texas",258.17
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4999999999,"Remainder of Utah, Utah",1231.52
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US5099999999,"Remainder of Vermont, Vermont",1754.98
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US5199999999,"Remainder of Virginia, Virginia",1166.6
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US5399999999,"Remainder of Washington, Washington",1906.12
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US5499999999,"Remainder of West Virginia, West Virginia",1204.27
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US5599999999,"Remainder of Wisconsin, Wisconsin",1127.35
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US5699999999,"Remainder of Wyoming, Wyoming",1241.59
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US5199940060,"Richmond, VA CFS Area; Virginia",1307.03
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US3646400000,"Rochester-Batavia-Seneca Falls, NY CFS Area; New York",1496.3
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US0647200000,"Sacramento-Roseville, CA CFS Area; California",1571.64
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4948200000,"Salt Lake City-Provo-Orem, UT CFS Area; Utah",1240.23
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US4848400000,"San Antonio-New Braunfels-Pearsall, TX CFS Area; Texas",178.21
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US0699941740,"San Diego-Chula Vista-Carlsbad, CA CFS Area; California",1223.89
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US0648800000,"San Jose-San Francisco-Oakland, CA CFS Area; California",1654.28
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1349600000,"Savannah-Hinesville-Statesboro, GA CFS Area; Georgia",944.45
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US5350000000,"Seattle-Tacoma, WA CFS Area; Washington",1875.01
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US1747600000,"St. Louis-St. Charles-Farmington, MO-IL CFS Area (part); Illinois",860.19
E330000US4820400000,"Corpus Christi-Kingsville-Alice, TX CFS Area; Texas",E330000US2947600000,"St. Louis-St. Charles-Farmington, MO-IL CFS Area (part); Missouri",787.87
